epoch,acc,auc_pr,auc_roc,hamming_loss,loss,lr,ranking_loss,val_acc,val_auc_pr,val_auc_roc,val_hamming_loss,val_loss,val_ranking_loss
0,0.9197180763167431,0.017803259058484528,0.49468375147387794,240.87026096392182,1.2812247776007892,0.001,8.05489846657588,0.9198466316268874,0.017938796911973504,0.4958356731129725,240.8030864954548,1.28086746550307,8.055302619934082
1,0.9198469739656038,0.017944509938520602,0.49577059175556976,240.8048331685274,1.2808767568822312,0.001,8.055302619934082,0.9198466307510264,0.017946128646302205,0.4958229650385326,240.80353146676214,1.280869837795591,8.055302619934082
2,0.9198469750412225,0.01790140911919473,0.49575179807609365,240.80483290890376,1.2808767566671073,0.001,8.055302619934082,0.9198466307971244,0.017947143825363117,0.4958377759860452,240.80352249794566,1.2808697834000142,8.055302619934082
3,0.9198469747339029,0.01793527508456549,0.4958075252842983,240.80483305838405,1.2808767563905197,0.001,8.055302619934082,0.9198466322261607,0.017941753091168147,0.49583850924303063,240.80426386503498,1.2808737327032833,8.055302619934082
4,0.919846974626341,0.01794794593683436,0.4958381477583005,240.804833211798,1.2808767569590611,0.001,8.055302619934082,0.9198466325488462,0.017942767656550146,0.49585360885588403,240.8032760915144,1.2808684714524579,8.055302619934082
5,0.9198469741807276,0.017947010952354122,0.4958752134421585,240.80483335341088,1.2808767565441797,0.001,8.055302619934082,0.9198466309815161,0.01794409793956466,0.49584830676227787,240.80305519900577,1.2808673000114423,8.055302619934082
6,0.9198469744265833,0.01793320982933782,0.4958586311042232,240.8048331724611,1.2808767562983239,0.001,8.055302619934082,0.9198466308432223,0.017941977650111532,0.4958469728029521,240.80375679647472,1.280871032838755,8.055302619934082
7,0.9198469740577997,0.017948086449617606,0.4958704970152792,240.8048332511349,1.280876757051257,0.001,8.055302619934082,0.919846631995671,0.017946768755183973,0.4958523923771748,240.80363824288236,1.280870400928105,8.055302619934082
8,0.9198469748875627,0.01794319833909983,0.49584513418635745,240.8048332157317,1.28087675600637,0.001,8.055302619934082,0.9198466332403155,0.017944965456819128,0.4958446893642231,240.80412142606826,1.2808729767891573,8.055302619934082
9,0.9198469740117017,0.017945683939412687,0.49587148205924814,240.80483319606324,1.2808767580500457,0.001,8.055302619934082,0.9198466312581038,0.017945790589892947,0.49584070504956346,240.80368131680353,1.2808706339993223,8.055302619934082
10,0.9198469744419492,0.017943442274066523,0.4958445994655445,240.80483308591988,1.280876757051257,0.001,8.055302619934082,0.9198466318112791,0.01794596385910865,0.4958492462153778,240.8031820841566,1.2808679794029774,8.055302619934082
11,0.9198469741653615,0.017941342390637695,0.4958425046672954,240.80483318819586,1.2808767563136898,0.001,8.055302619934082,0.9198466298751654,0.01794519123015529,0.49585342026918505,240.80302734847044,1.2808671511150753,8.055302619934082
