epoch,acc,loss,lr,val_acc,val_loss
0,0.5220813437088115,0.7956421351110613,0.001,0.44474225997924804,7.224005813598633
1,0.5677765164826367,0.7234028666406065,0.001,0.506597924232483,1.6010608625411988
0,0.5223947948700672,0.7913245695668298,0.001,0.4727834939956665,2.7161312913894653
1,0.5731401310579197,0.7189649367654646,0.001,0.46164947032928466,3.186336050033569
0,0.5272708043858811,0.5216667096357088,0.7913874234702136,0.001,0.48948452472686765,0.5257550239562988,4.230873537063599
1,0.5664182007312775,0.5322055977744025,0.7235607923688115,0.001,0.4997938024997711,0.5371596527099609,1.8436137294769288
0,0.5239969210044758,0.5128205930059021,0.7917569561584575,0.001,0.5321649265289307,0.5266219496726989,2.3330686902999878
1,0.575682623160852,0.5361538980458234,0.7209610769877562,0.001,0.5263917326927186,0.544978199005127,2.5206708240509035
0,0.5215240829699749,0.5144721491111292,0.7982745573327348,0.001,0.5065979218482971,0.5205701899528503,5.684000377655029
1,0.5597659317222802,0.5253980353071883,0.7324716062159151,0.001,0.5037113213539124,0.5308528780937195,2.4760549592971803
0,0.5207578592203759,0.5136453537522135,0.7949626969324576,0.001,0.5018556523323059,0.523725266456604,6.918066596984863
1,0.5682641215421058,0.5326202922576183,0.7207986470815297,0.001,0.48659792423248294,0.5351520442962646,7.002886371612549
0,0.7164948268516643,0.5906387640012277,1.3449087243627857,0.001,0.7410309076309204,0.6275636839866638,0.7102501702308655
1,0.7683895133637093,0.6468745365336135,0.5205084335159611,0.001,0.7655669832229615,0.6620063591003418,0.5848996067047119
0,0.7268389342604457,0.5914412326103932,1.3088696667471447,0.001,0.7453608179092407,0.6281337690353394,0.8409055852890015
1,0.7696085145344606,0.6461492124441508,0.5163708623196628,0.001,0.7696907019615173,0.6600783681869506,0.7788849782943725
0,0.7210922104281348,0.5947495417014973,1.2525355989063107,0.001,0.7556700897216797,0.6328369164466858,0.6985496473312378
1,0.768737797801559,0.6513286522916846,0.51958095705187,0.001,0.7645360660552979,0.6655500650405883,0.6081155967712403
0,0.7211270380664516,0.5917674125851812,1.3039711794337712,0.001,0.7486597681045533,0.6301862072944641,0.7376390600204468
1,0.7687726238289395,0.6490029660431115,0.5188057748852549,0.001,0.765360803604126,0.6628303217887879,0.7055111169815064
