epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.6364237762786247,0.5745416823271159,0.6484584131756345,0.001,0.6779381227493286,0.5817151713371277,0.6559317874908447
1,0.7093549539914002,0.5955876732194746,0.5768408561880524,0.001,0.6622680330276489,0.6054878616333008,0.6751474618911744
