epoch,acc,auc_pr,auc_roc,hamming_loss,loss,lr,ranking_loss,val_acc,val_auc_pr,val_auc_roc,val_hamming_loss,val_loss,val_ranking_loss
0,0.7364516443497425,0.33145470529593324,0.619785958850706,56.351916918883454,0.580947591545614,0.001,7.173155252997939,0.7305154502391815,0.3760799205303192,0.656812709569931,129.62925415039064,1.336384048461914,7.113170232772827
1,0.7738924340621846,0.3920353197970906,0.6697976659681346,48.79059647225045,0.5029958347613747,0.001,7.2104641054127665,0.7377319526672363,0.4032947659492493,0.6786856722831726,59.63291969299316,0.6147723704576492,7.191490612030029
2,0.7786639598575799,0.4130853756859496,0.6855431172896076,47.42030897656002,0.4888691615212608,0.001,7.219235399284878,0.7661855506896973,0.42247536659240725,0.6909977984428406,70.45742919921875,0.7263652592897415,7.462794103622437
3,0.780335737039914,0.42888132432425347,0.6951129021676811,47.2281978323653,0.48688863107078784,0.001,7.220637625939137,0.7651546418666839,0.43593688786029816,0.6993452167510986,56.64264938354492,0.5839448285102844,7.201902542114258
4,0.7815895726954615,0.4412796297991598,0.7027493874366219,46.994184378031136,0.48447611978327904,0.001,7.240191983210074,0.7620618391036987,0.4444966131448746,0.7040541493892669,92.58006973266602,0.9544337034225464,7.3857888507843015
5,0.7852465760063481,0.4485693198402186,0.7061741507133922,46.0951076971518,0.47520729536945755,0.001,7.282372753362398,0.770927826166153,0.4530112099647522,0.7087408041954041,59.3577409362793,0.6119354629516601,7.295096416473388
6,0.7860128055955913,0.456484502131069,0.7107593705122536,46.29221029539366,0.47723927862338117,0.001,7.214753721211408,0.7769071972370147,0.4593076050281525,0.7120298290252686,73.59509162902832,0.758712260723114,7.582944374084473
7,0.7872318057595072,0.4625468384977934,0.713689064858733,45.83445942079699,0.4725201974648076,0.001,7.269572799270217,0.7676288604736328,0.46455864906311034,0.7145269310474396,89.16570434570312,0.9192340540885925,7.2517636775970455
8,0.7877890693174826,0.4670226020184723,0.7158703073053747,45.4599549319293,0.46865933106557744,0.001,7.243726010258134,0.775876271724701,0.4692666494846344,0.7174555587768555,56.917364044189455,0.586776950955391,7.298826684951782
9,0.7879632038844598,0.4715333416856624,0.7189759835600853,45.42318871214583,0.4682802961686173,0.001,7.228574677093609,0.769896889925003,0.4734667521715164,0.7200411212444305,70.5462385559082,0.7272807914018631,7.497752733230591
10,0.7877890602559656,0.47513208568498894,0.7209915631526226,45.496758641423405,0.46903873718268163,0.001,7.2332099998319475,0.7793814325332642,0.47710260331630705,0.7220872831344605,59.91696708679199,0.6177006870508194,7.361644124984741
11,0.7900877492250623,0.47912081643133553,0.7235539899887266,45.068678791458545,0.4646255504843351,0.001,7.2394011842237935,0.77463916182518,0.4803904515504837,0.7236716210842132,95.97171142578125,0.9893990910053253,7.259725856781006
12,0.7891125469594389,0.4818650909976379,0.7243467255218609,44.83122485392803,0.46217757503728607,0.001,7.248249880365424,0.7756700837612152,0.4836034244298935,0.7253555250167847,67.7951734161377,0.6989192944765091,7.298522186279297
13,0.7906450109707343,0.4851708640722004,0.726417101919651,44.827309183172275,0.4621372065834097,0.001,7.227110782185116,0.7783505070209503,0.4861007910966873,0.7268355238437653,85.81231674194336,0.8846630597114563,7.353398189544678
14,0.7928740472809689,0.48742806589281235,0.7275636451872619,44.542219303749704,0.45919813437236323,0.001,7.279576240359126,0.777113391160965,0.48889612674713134,0.7282406985759735,86.86814361572266,0.8955478620529175,7.5939543914794925
15,0.7901225796825176,0.49023992155452034,0.7291667193577096,44.42431658667487,0.45798264141823797,0.001,7.295755946958387,0.7740205979347229,0.49119733095169066,0.7296100175380706,88.07441101074218,0.9079836320877075,7.696936178207397
16,0.794998595843444,0.49261189282343193,0.7303897253162152,43.50507319940103,0.44850590754602404,0.00020000001,7.289991423890397,0.7734020459651947,0.4938011658191681,0.731146399974823,88.52531852722169,0.9126321566104889,7.565157527923584
17,0.7972276247030979,0.495430873253861,0.7321212638068844,43.01216885850236,0.44342441725972537,0.00020000001,7.311746204221571,0.7740205943584442,0.496643488407135,0.7328053891658783,82.35064628601074,0.848975727558136,7.500920934677124
18,0.7984466331230627,0.4977572518023285,0.7335267544195458,43.08171255524094,0.44414136246652214,0.00020000001,7.31673327974371,0.7771133947372436,0.49935024917125703,0.7345487713813782,66.8333698272705,0.6890038049221039,7.43174635887146
19,0.7975410845231365,0.5011169336534835,0.7356877383348104,42.817403393822744,0.44141652576021245,0.00020000001,7.3091506361961365,0.777319575548172,0.5022784781455993,0.7364950156211854,69.62703163146972,0.7178044533729553,7.420331335067749
20,0.7986207751406206,0.5036669812492423,0.7373619546761384,42.66181253742527,0.43981249449220866,0.00020000001,7.31377193090078,0.775257705450058,0.5047665596008301,0.7382015478610993,68.92825660705566,0.7106005847454071,7.425456628799439
21,0.7988645738443813,0.5062658897525555,0.7391162069665419,42.68229331196965,0.44002363679779544,0.00020000001,7.31619266883747,0.7775257551670074,0.507077956199646,0.7396663236618042,77.15893096923828,0.7954528844356537,7.4176043510437015
22,0.7987252495981552,0.5083331423434051,0.7403757783609468,42.457700664932666,0.43770825148031517,0.00020000001,7.31337228659037,0.7727835011482239,0.5092982029914856,0.7409790742397309,80.21597389221192,0.8269688010215759,7.347073068618775
23,0.7994218333750158,0.5103143665033418,0.741621163447161,42.49323579427358,0.4380745978371517,0.00020000001,7.310254626982921,0.7775257575511932,0.5112218093872071,0.74224094748497,69.30767700195312,0.7145121252536774,7.293193273544311
