epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.6443298749021582,0.5535383893025888,5.588788409490843,0.001,0.6480412220954895,0.5604626297950744,5.586115684509277
1,0.6491710591960598,0.5601317536186528,5.618801400468156,0.001,0.646391727924347,0.5613761258125305,5.620084533691406
