epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.6945876076414779,0.5625655272522488,4.875166319512032,0.001,0.6938144111633301,0.5614343881607056,4.909649906158447
1,0.7149275364102544,0.5616856837594831,4.565912166157284,0.001,0.716288628578186,0.5637980651855469,4.552152538299561
