epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.5284201539046055,0.5251446897919113,0.7854475097076313,0.001,0.484123694896698,0.5334331870079041,6.381024360656738
1,0.5611939035557412,0.5363092438594715,0.7328354974050779,0.001,0.5088659644126892,0.5381867861747742,2.261456890106201
0,0.526713555729067,0.5184485139073552,0.7924050720962318,0.001,0.47690720319747926,0.5284031820297241,4.106833457946777
1,0.5641543377895613,0.5324202961212879,0.7248507697839994,0.001,0.5362886428833008,0.5376133799552918,1.6214808082580567
0,0.5304750445726756,0.5192513763904572,0.7857834285980946,0.001,0.5006185388565063,0.5337552213668824,1.8466661119461059
1,0.5634229356372679,0.5354807860142475,0.7299726009368896,0.001,0.49154637575149535,0.5384296131134033,1.8063171887397766
0,0.7832865062597636,0.001,0.08445945945945946,1.2483818674087523,0.08
1,0.7241877075788137,0.001,0.08445945945945946,4.217736148834229,0.24
0,0.5110995624516461,0.7966719495283591,0.001,0.5162670803070069,2.0432426595687865
1,0.5236479470858703,0.72923217431919,0.001,0.5307155656814575,5.422317543029785
0,0.7858464645372855,0.001,0.282952816502468,2.7862601184844973,0.39357457756996156
1,0.7212887897684768,0.001,0.2578124327434076,2.3392954158782957,0.41635733366012573
0,76.23839754671664,0.7859628474390185,0.001,165.90970794677733,1.7104093360900878
1,70.65078776591533,0.7283586368367478,0.001,680.320087890625,7.013609161376953
0,0.7911967554607907,0.001,nan,3.4690367126464845,nan
1,0.7278714026953723,0.001,nan,2.00793607711792,nan
0,0.7862229315010277,0.001,6.943856490624918,2.315254559516907,6.225885543823242
0,0.7867164257410411,0.001,6.8984534031636,3.5772480869293215,6.853263645172119
1,0.715761419083621,0.001,6.897719473452182,1.0840457153320313,6.9025790405273435
0,0.7890845714388667,0.001,6.958706546474147,2.6778987503051757,6.599905014038086
1,0.7244057470076793,0.001,6.9506909074010075,2.250568037033081,7.4140932083129885
0,0.5265394094828013,0.7874973480765884,0.001,0.5305154490470886,2.0491180515289305
1,0.5703190089883031,0.71579055528383,0.001,0.4843298864364624,3.7618396043777467
0,0.52455416966129,0.7924293360194644,0.001,0.4599999916553497,6.579604740142822
0,0.5273752921336406,0.7958673158207455,0.001,0.5092783355712891,5.421902656555176
0,0.5215937410657471,0.7993842774146313,0.001,0.4985566878318787,1.3179036903381347
0,0.5202702533554386,0.7908107283953074,0.001,0.49814430475234983,7.090175533294678
0,0.7254806160926819,1.2169494612796887,0.001,0.747216477394104,0.744786376953125
0,0.7223460392372029,1.392868142272975,0.001,0.7463917446136474,0.7898705339431763
0,0.721266354257996,1.3760127876255963,0.001,0.7364948320388794,1.1447269916534424
0,0.7264906482116597,1.2858081641229424,0.001,0.7556700706481934,0.5972678565979004
0,0.7205697797440194,1.300291495145978,0.001,0.745360815525055,0.7824525642395019
0,0.7166341414322724,1.323426071856473,0.001,0.7354639029502869,0.7894483184814454
1,0.7682501947557604,0.5212259872539623,0.001,0.764536063671112,0.6565221357345581
0,0.7189676584424199,1.2540923997357085,0.001,0.7379381322860717,0.9036266231536865
0,0.7203608090813095,1.3273054973499194,0.001,0.7507216262817383,0.7417500066757202
0,0.722485354623279,1.3142491152157654,0.001,0.7478350448608398,0.8098319101333619
0,0.7242616157273989,1.2573161531944532,0.001,0.748659782409668,0.6133958673477173
0,0.7276051632455878,1.2874695272059054,0.001,0.7259793591499328,1.0205603456497192
0,0.7197338930658392,0.5947839778822821,1.2992026523963824,0.001,0.7616494655609131,0.6313086748123169,0.7507804918289185
1,0.7679367419835683,0.6487795742782386,0.5189731801683838,0.001,0.7647422552108765,0.6634888124465942,0.5403938436508179
0,0.7208832405708931,0.3596275903888651,1.307084787939046,0.001,0.746391749382019,0.36459232091903687,0.7210204410552978
1,0.769016426157307,0.37813229536688003,0.5173860719880542,0.001,0.7651546287536621,0.39184425473213197,1.1139564967155458
0,0.7197338954822438,0.35934348041946823,0.5958139219799558,1.2672503437544849,0.001,0.7315463638305664,0.3661966919898987,0.6322011923789979,0.6883894443511963
1,0.7691209106831938,0.3789619883975467,0.6504761657199344,0.5136072764525542,0.001,0.7657731699943543,0.39262653708457945,0.6656402850151062,0.62320960521698
0,0.7280927662913864,0.3646881234001469,0.5962835743620589,1.2771654378723454,0.001,0.7255669927597046,0.3726892340183258,0.6338928699493408,1.0794243431091308
1,0.7706882003191355,0.3841439183499362,0.6514913077289993,0.5262067591821825,0.001,0.7383504915237427,0.3973384761810303,0.6656732535362244,0.9010698699951172
0,0.719629406123548,0.3156371680465904,0.5933117753750569,1.2949497989706091,0.001,0.7294845199584961,0.3460847020149231,0.626327998638153,0.8432844710350037
1,0.7656728762227136,0.3630764645499152,0.6440183600863895,0.5213915246563989,0.001,0.7608247089385987,0.3789194762706757,0.6583668732643128,0.6654524612426758
