epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.6666201985365635,0.5673075080723375,5.235846583907668,0.001,0.6764948272705078,0.5797878623008728,5.178574733734131
0,0.673202820323609,0.5655873502428467,5.133246666676289,0.001,0.6731958436965942,0.571283278465271,5.237988872528076
1,0.6777653718316877,0.5718767449662492,5.157945587828353,0.001,0.6686597609519959,0.5703704190254212,5.312531661987305
