epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.657599585281836,0.5531901290287843,5.367964171074532,0.001,0.6769072008132935,0.5629039764404297,5.140040168762207
1,0.6948314139971862,0.5703141697355218,4.865262153986338,0.001,0.6960824537277222,0.5761936473846435,4.8691357421875
