epoch,acc,auc_pr,auc_roc,hamming_loss,loss,lr,ranking_loss,val_acc,val_auc_pr,val_auc_roc,val_hamming_loss,val_loss,val_ranking_loss
0,0.9669184896189332,0.01994337288258954,0.5087056779990524,99.73679516234942,0.5305148457460533,0.001,8.055302619934082,0.9652979896221618,0.020075147285803934,0.5090496877045568,101.12741012160204,0.5379117354808256,8.055302619934082
1,0.9669184896650311,0.020066973068286816,0.5090775319552047,99.73679517218365,0.5305148461609349,0.001,8.055302619934082,0.9652918235608431,0.020079267747867318,0.5090891744679291,101.08174548698597,0.5376688422201589,8.055302619934082
2,0.9669184908635778,0.020085991283177132,0.5090505597855081,99.73679523708957,0.5305148444399449,0.001,8.055302619934082,0.965326790143977,0.02007865323919201,0.5090665475674959,101.04826909040906,0.5374907765937976,8.055302619934082
3,0.9669184883128248,0.020084738863915874,0.5090584298420517,99.73679510727774,0.5305148463145947,0.001,8.055302619934082,0.965207492392467,0.02007947601118663,0.5090826862280625,101.1807177337859,0.5381952842030522,8.055302619934082
4,0.966918488036237,0.020085713204517904,0.509057533390653,99.73679507974191,0.530514845185195,0.001,8.055302619934082,0.9651869189250589,0.02008946689691363,0.5091020735031122,101.29959344827013,0.5388276035805958,8.055302619934082
5,0.9669184892040518,0.020098308655432155,0.5091087097634849,99.73679523708957,0.5305148438714036,0.001,8.055302619934082,0.9651725239654152,0.02008842942517392,0.5090930100014666,101.26993252192923,0.5386698343960333,8.055302619934082
6,0.9669184874676957,0.02008714225910533,0.5090857181053673,99.73679520365319,0.5305148449623883,0.001,8.055302619934082,0.9653267897290955,0.020092127703516316,0.5091092803177683,101.12332363379434,0.5378899963346453,8.055302619934082
7,0.9669184877135515,0.02008651572366786,0.509102505871118,99.73679507580822,0.5305148456538575,0.001,8.055302619934082,0.9653555854567243,0.020084797488979286,0.5090988718163386,100.9588914356394,0.5370153558871954,8.055302619934082
8,0.9669184890196599,0.020086929427767637,0.5090976093626108,99.73679495189694,0.5305148438714036,0.001,8.055302619934082,0.9652527431969669,0.020089060753837446,0.5091000927204506,101.1186011329881,0.5378648810670621,8.055302619934082
9,0.9669184893577115,0.02008800673581608,0.5091124346158529,99.73679523512271,0.5305148444399449,0.001,8.055302619934082,0.9652013195086522,0.020092317570873867,0.5091077565040499,101.20398200581633,0.5383190332183705,8.055302619934082
10,0.966918489864789,0.020092821505461413,0.5090968984554465,99.73679510334405,0.5305148456154425,0.001,8.055302619934082,0.9652157180178378,0.020091318596681697,0.5091085260170702,101.16134560357114,0.5380922429845578,8.055302619934082
11,0.9669184907252839,0.02008565329159311,0.5090980962183894,99.73679530002862,0.5305148456384915,0.001,8.055302619934082,0.9652342280028683,0.02009197332869642,0.5091091724024756,101.14095692881668,0.5379837971275755,8.055302619934082
12,0.9669184892501497,0.020093125934859287,0.5091141115669492,99.736794989267,0.5305148449470223,0.001,8.055302619934082,0.9653699838276161,0.0200908439290081,0.5091020171714217,100.99806017481073,0.537223699474556,8.055302619934082
13,0.9669184896803972,0.020086912567923904,0.5091002549083923,99.73679525872487,0.5305148458997132,0.001,8.055302619934082,0.965337070032136,0.020088911595288302,0.5091048597551923,101.06550883730529,0.5375824732229125,8.055302619934082
14,0.9669184886355103,0.020092384988160194,0.5091080040653885,99.73679512301251,0.5305148461609349,0.001,8.055302619934082,0.965306220133915,0.020091399213346694,0.5091058107097298,101.08324080701033,0.5376767936549441,8.055302619934082
15,0.9669184899416189,0.020086291996888446,0.5091021517313273,99.73679517021681,0.5305148449931203,0.001,8.055302619934082,0.9652815338077235,0.020089239489981488,0.5091099383198561,101.13040881588398,0.5379276885971577,8.055302619934082
16,0.9669184880208711,0.02008539075130315,0.5091028775127624,99.73679526855909,0.5305148461763008,0.001,8.055302619934082,0.965359702233833,0.02009120258543718,0.5091083530114772,100.92595687948818,0.53684017403312,8.055302619934082
17,0.9669184888352681,0.020088605442499494,0.5091082861694548,99.73679539247037,0.53051484522361,0.001,8.055302619934082,0.9652506853385389,0.020090686988549367,0.5091090380269616,101.13559528182665,0.5379552744380836,8.055302619934082
18,0.966918489818691,0.02009191495573115,0.5091076986203952,99.73679515841573,0.5305148454540997,0.001,8.055302619934082,0.9652918239296266,0.020090262298252542,0.5091062093186729,101.07878509309064,0.5376530881086616,8.055302619934082
19,0.9669184904640623,0.020094716815327394,0.5091141555136582,99.73679499123385,0.5305148443016511,0.001,8.055302619934082,0.965328849754127,0.02009230524543543,0.5091150663015184,100.99635619999177,0.5372146384621994,8.055302619934082
20,0.9669184894960053,0.020093034457326027,0.5091118823470883,99.73679509154297,0.5305148456461745,0.001,8.055302619934082,0.9651766350724765,0.020091002305705975,0.5091090137333438,101.25354608711308,0.5385826700248187,8.055302619934082
21,0.9669184887738043,0.02008933392882762,0.5091044149714729,99.73679526069171,0.5305148455309296,0.001,8.055302619934082,0.9652877075213014,0.020090572763600278,0.5091069148938414,101.11465389785708,0.5378438811014534,8.055302619934082
22,0.9669184891886857,0.02009184189768881,0.509113275642154,99.73679509350983,0.53051484514678,0.001,8.055302619934082,0.9652013189093788,0.02009105733657012,0.5091083597878754,101.18977675766145,0.5382434745583531,8.055302619934082
23,0.9669184901260106,0.02008873130621969,0.509106887711419,99.73679537673561,0.5305148463453266,0.001,8.055302619934082,0.9652815367579921,0.02009137655908713,0.5091103285850708,101.05875632159947,0.537546557436963,8.055302619934082
24,0.9669184890503919,0.020090472230221475,0.5091152209140308,99.73679502270338,0.5305148458843472,0.001,8.055302619934082,0.9653453022034152,0.02009143007304073,0.5091089220906263,101.01856456499918,0.5373327685988235,8.055302619934082
25,0.966918488097701,0.020090672026404435,0.5091074628140331,99.73679517021681,0.5305148447856795,0.001,8.055302619934082,0.9651992633097501,0.020091125781936694,0.5091082462947312,101.24603218969594,0.5385427012613183,8.055302619934082
26,0.9669184891886857,0.020089542799583412,0.509114630138115,99.73679512497935,0.5305148441633573,0.001,8.055302619934082,0.9652218877669922,0.02009182968317356,0.5091084300872437,101.15820305419355,0.5380755245731675,8.055302619934082
27,0.9669184896342993,0.02009033605352632,0.5091060312423057,99.73679533739869,0.5305148465527675,0.001,8.055302619934082,0.9652897675924309,0.020092109693624856,0.5091090733840866,101.18299967211895,0.5382074276698438,8.055302619934082
28,0.9669184899877168,0.02009028065483897,0.5091052419379004,99.73679526069171,0.5305148454617827,0.001,8.055302619934082,0.9654419778947764,0.020092577429319757,0.5091115790840645,100.85841853472952,0.5364809306388849,8.055302619934082
29,0.9669184888045362,0.02009262815962965,0.5091140882106564,99.73679511711197,0.5305148456000766,0.001,8.055302619934082,0.9653823255847244,0.0200918192304642,0.5091089873192205,100.96861316654356,0.5370670680564591,8.055302619934082
30,0.9669184883896547,0.020090694917876347,0.5091102926440385,99.73679510334405,0.5305148459150791,0.001,8.055302619934082,0.9653144512910393,0.0200916217857567,0.509110572950285,101.04429391623465,0.537469628515487,8.055302619934082
31,0.966918490648454,0.02009017896997188,0.5091071484721361,99.7367952174211,0.5305148456845894,0.001,8.055302619934082,0.9654131821210497,0.020091737938176174,0.5091104354401107,100.91400789642924,0.5367766140231953,8.055302619934082
