epoch,acc,auc_pr,auc_roc,hamming_loss,loss,lr,ranking_loss,val_acc,val_auc_pr,val_auc_roc,val_hamming_loss,val_loss,val_ranking_loss
0,0.7945278189667232,0.021195006776014286,0.5350944696012985,615.8948149950303,3.276036264571249,0.001,8.05481079688666,0.7949309706780123,0.021321913799341573,0.5358213156300373,615.0680164829853,3.271638398380678,8.055302619934082
1,0.7946138657931048,0.02134739691221121,0.5359394162332437,616.0216417541268,3.276710869817889,0.001,8.055302619934082,0.7949309721531466,0.02134177869809568,0.5359218762719345,615.0680156805123,3.2716384037280397,8.055302619934082
2,0.7946138662848161,0.021292252035354887,0.5358692465230466,616.0216410617971,3.2767108679125068,0.001,8.055302619934082,0.7949309715538733,0.021351117551418948,0.5360279158852586,615.0680171438455,3.271638400593379,8.055302619934082
3,0.7946138662079862,0.02134918031835178,0.5361201577992991,616.0216418328006,3.276710871231559,0.001,8.055302619934082,0.7949309716921671,0.021345259176606093,0.5360319822312138,615.0680163885767,3.271638391189398,8.055302619934082
4,0.7946138657470068,0.021350907676592257,0.5360142213224474,616.0216417383921,3.276710868527146,0.001,8.055302619934082,0.7949309725219301,0.021348216104892365,0.5360692517294592,615.0680160581467,3.271638398196286,8.055302619934082
5,0.7946138666689657,0.021349846140283936,0.5360607301399062,616.0216417069225,3.276710869633497,0.001,8.055302619934082,0.7949309715999713,0.0213531519647195,0.5360996990082159,615.068017379867,3.2716383980118944,8.055302619934082
6,0.7946138656701769,0.02134076403427536,0.5361185037588821,616.0216405897542,3.276710868465682,0.001,8.055302619934082,0.7949309710467959,0.021352005814189886,0.5361104743110054,615.0680161525552,3.2716383976431107,8.055302619934082
7,0.7946138666382337,0.021358196457718782,0.5361315358020068,616.0216417226573,3.2767108680354347,0.001,8.055302619934082,0.7949309710928938,0.02135597637149362,0.5360986822258108,615.0680170494369,3.27163839450845,8.055302619934082
8,0.7946138661465223,0.02135174621600532,0.5360911569050767,616.0216402750588,3.27671086858861,0.001,8.055302619934082,0.7949309719226568,0.021354451030780895,0.5360984243078003,615.0680176630927,3.2716383946928422,8.055302619934082
9,0.7946138660696924,0.02135876307398903,0.536169406340644,616.0216417226573,3.276710868773002,0.001,8.055302619934082,0.794930971830461,0.021356486106739427,0.5361022230090785,615.0680178991142,3.2716383969055434,8.055302619934082
10,0.7946138665921358,0.021354347142335927,0.5361145619849441,616.0216415181053,3.2767108682198267,0.001,8.055302619934082,0.7949309722914404,0.021356226455734297,0.5361067712168682,615.0680156805123,3.2716384026216887,8.055302619934082
11,0.79461386642311,0.02135251733188962,0.5361216386189993,616.0216416125139,3.2767108672364036,0.001,8.055302619934082,0.7949309724297343,0.021356486573481135,0.5361292180587226,615.0680160109423,3.2716383996714202,8.055302619934082
12,0.7946138662387182,0.0213580220072432,0.5361177928209858,616.0216414394315,3.276710870063744,0.001,8.055302619934082,0.7949309689262903,0.021355403474858356,0.5361143080928209,615.0680160109423,3.2716384022529055,8.055302619934082
13,0.7946138669455534,0.02136071266226622,0.5361687821590829,616.0216413135533,3.276710868650074,0.001,8.055302619934082,0.7949309697560534,0.021357127576951178,0.5361146689936438,615.0680163885767,3.271638396352368,8.055302619934082
14,0.7946138671453111,0.021358338419706222,0.5361238602634311,616.0216412348796,3.2767108701252083,0.00020000001,8.055302619934082,0.7949309712311877,0.021357664226194915,0.5361308713154744,615.0680154916951,3.271638395614801,8.055302619934082
15,0.7946138662079862,0.021357260019712672,0.5360928611615233,616.0216414394315,3.276710869141785,0.00020000001,8.055302619934082,0.7949309706780123,0.021356604510755477,0.536113352251901,615.0680170494369,3.2716384002245955,8.055302619934082
16,0.7946138659160326,0.02135860142385677,0.5361100428495926,616.0216411404709,3.2767108682812904,0.00020000001,8.055302619934082,0.7949309706780123,0.021357433356154545,0.5361285287561292,615.0680160109423,3.2716383959835844,8.055302619934082
17,0.7946138658238366,0.021354201430088468,0.5361146607113794,616.0216410775319,3.276710869449105,0.00020000001,8.055302619934082,0.7949309702631308,0.021356397886794387,0.536123751856427,615.0680178991142,3.2716384035436477,8.055302619934082
18,0.7946138662540841,0.021359560859936295,0.5361163540579788,616.0216409988581,3.276710868773002,0.00020000001,8.055302619934082,0.7949309715538733,0.02135751757422161,0.5361176750868305,615.0680155388993,3.2716383937708833,8.055302619934082
19,0.7946138663155481,0.021359641804088787,0.5361524197083523,616.0216413450229,3.2767108674207956,0.00020000001,8.055302619934082,0.7949309710467959,0.021358015960729223,0.5361314191895682,615.0680195984689,3.271638401884122,8.055302619934082
20,0.7946138661311564,0.02136008527257618,0.5361346717838407,616.0216405425498,3.276710867973971,0.00020000001,8.055302619934082,0.7949309715077754,0.0213575139670573,0.5361211440033997,615.0680160109423,3.2716383915581817,8.055302619934082
21,0.7946138659160326,0.021359394166880766,0.5361403233459789,616.0216412191447,3.2767108672364036,0.00020000001,8.055302619934082,0.794930970862404,0.021357205548746497,0.5361256644602257,615.0680170966411,3.2716383967211518,8.055302619934082
22,0.7946138666996977,0.021356646579933494,0.5361036939638182,616.0216414551662,3.276710865822733,0.00020000001,8.055302619934082,0.794930970032641,0.021358573158132596,0.536125405020983,615.0680174742755,3.2716383985650697,8.055302619934082
23,0.7946138655318831,0.021361969952063634,0.5361386534171364,616.0216410932667,3.2767108699408167,0.00020000001,8.055302619934082,0.7949309707702082,0.02135719485978516,0.5361240537057804,615.0680163413724,3.2716383994870286,8.055302619934082
