epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.6350306288616078,0.5755971090213673,0.6529188478315199,0.001,0.39154638767242433,0.5805138373374938,3.0328182411193847
1,0.711409843451268,0.5883498135450724,0.5780820266620533,0.001,0.5826803922653199,0.6008087706565857,1.258139033317566
0,0.586473272458927,0.6490746349901766,0.001,0.5944778490066528,0.9794696497917176
1,0.6074775795678835,0.5675715932974944,0.001,0.62001389503479,0.7746682214736939
