epoch,acc,auc,loss,lr,val_acc,val_auc,val_loss
0,0.5291167219748368,0.5167924467776273,0.7908372258817827,0.001,0.5701030731201172,0.5225608897209167,1.1377159547805786
1,0.5644677966027647,0.527666286842243,0.7244459914194571,0.001,0.592371118068695,0.5324981212615967,1.371588521003723
